	toybin0000ytilde00	toybin0000ytilde01	toybin0000ytilde02	toybin0000ytilde03	toybin0000ytilde04	toybin0000ytilde05	toybin0000ytilde06	toybin0000ytilde07	toybin0000ytilde08	toybin0000ytilde09	toybin0000ytilde10	toybin0000ytilde11	toybin0001ytilde00	toybin0001ytilde01	toybin0001ytilde02	toybin0001ytilde03	toybin0001ytilde04	toybin0001ytilde05	toybin0001ytilde06	toybin0001ytilde07	toybin0001ytilde08	toybin0001ytilde09	toybin0001ytilde10	toybin0001ytilde11	toybin0002ytilde00	toybin0002ytilde01	toybin0002ytilde02	toybin0002ytilde03	toybin0002ytilde04	toybin0002ytilde05	toybin0002ytilde06	toybin0002ytilde07	toybin0002ytilde08	toybin0002ytilde09	toybin0002ytilde10	toybin0002ytilde11	toybin0003ytilde00	toybin0003ytilde01	toybin0003ytilde02	toybin0003ytilde03	toybin0003ytilde04	toybin0003ytilde05	toybin0003ytilde06	toybin0003ytilde07	toybin0003ytilde08	toybin0003ytilde09	toybin0003ytilde10	toybin0003ytilde11	toybin0004ytilde00	toybin0004ytilde01	toybin0004ytilde02	toybin0004ytilde03	toybin0004ytilde04	toybin0004ytilde05	toybin0004ytilde06	toybin0004ytilde07	toybin0004ytilde08	toybin0004ytilde09	toybin0004ytilde10	toybin0004ytilde11	toybin0005ytilde00	toybin0005ytilde01	toybin0005ytilde02	toybin0005ytilde03	toybin0005ytilde04	toybin0005ytilde05	toybin0005ytilde06	toybin0005ytilde07	toybin0005ytilde08	toybin0005ytilde09	toybin0005ytilde10	toybin0005ytilde11
247	-0.0692968	-0.119362	-0.413725	0.00452187	0.535747	0.308193	-0.282434	-0.544822	-0.0228831	-0.0495906	0.507096	0.188182	-0.699594	-0.561536	0.15306	0.113273	0.534551	0.259325	-0.083753	-0.393718	0.424244	0.204593	0.278187	0.240374	-0.205995	0.151164	0.0146582	0.328839	0.6103	0.323775	-0.254004	-0.547486	0.172623	0.386463	0.0449991	0.358022	0.298442	-0.760708	0.305807	0.110055	0.855792	0.515601	-0.377669	-0.111143	-0.117588	0.20754	0.130727	-0.261163	0.0359643	-0.513972	-0.0766492	0.0867542	0.386415	0.600552	0.397923	0.163522	-0.149806	-0.0561584	0.188106	-0.387341	-0.435732	-0.494881	0.0336883	0.157443	0.667507	0.0972347	-0.238943	-1.10374	-0.577265	-0.379137	0.483502	-0.0648265
248	-0.212918	-0.964311	0.0327776	0.0301464	0.753987	0.979761	-0.19104	0.0178404	-0.319862	0.0835072	0.490956	0.0755119	-0.16299	-0.512217	-0.264678	-0.146742	0.269247	-0.358806	-0.0370532	-0.252258	0.411281	0.125606	0.732764	0.630036	0.0552715	-0.325833	-0.357106	0.334251	0.764648	-0.173165	-0.102656	-0.639664	-0.0805045	0.175571	0.831056	0.473376	0.382775	-0.266322	0.014405	0.186204	-0.297683	0.136403	0.00770629	-0.114684	-0.397849	0.360401	0.0439871	0.0583328	-0.210296	-0.329689	-0.936814	0.164271	0.535539	0.188241	0.100349	0.069156	-0.28846	0.4814	-0.431774	0.289447	-0.212012	-0.819768	-0.153879	0.455185	0.645818	0.494904	0.0142337	-0.596631	-0.366467	0.401698	0.468729	0.639916
249	-0.0220968	-0.110593	-0.0156466	0.2787	0.293781	0.00204709	0.0983238	-0.373607	0.066611	0.0390361	0.28376	-0.0223299	0.111872	-0.288632	-0.0989243	0.399364	0.939831	0.100815	0.357093	-0.269141	0.119539	0.0371978	0.515481	0.807406	-0.347061	-0.0292197	-0.13779	0.735468	0.523566	-0.0102484	-0.429711	-0.422565	-0.0422549	0.658678	0.326856	0.318436	-0.454116	-0.0973289	0.106603	-0.0745126	-0.421321	0.031519	0.0413493	-0.252352	0.00272808	0.308413	-0.00823553	0.522148	-0.506499	-0.590687	-0.123127	0.751933	0.819712	-0.106321	-0.475832	-0.548017	-0.098194	0.640059	0.777182	0.457465	-0.390633	-0.867651	0.153951	0.543552	-0.123856	0.183196	-0.272884	-0.354173	-0.586789	0.0493323	0.359766	0.338571
250	0.025655	-0.699098	-0.0724683	0.200305	0.397442	-0.0136917	0.260188	-0.147327	-0.154995	0.000998573	0.345535	0.00219441	0.226638	0.0133504	-0.201749	0.157742	0.0773769	0.140768	0.106914	-0.198068	-0.0486025	0.041425	-0.00370669	0.0240532	0.0251511	-0.580585	-0.247117	0.2597	0.194873	0.462386	-0.163078	-0.685017	-0.222826	0.888745	0.2839	-0.265566	-0.00568861	-0.126597	-0.268949	0.661582	0.0114251	0.237085	-0.384038	0.107012	0.233678	0.294025	0.00490616	0.131542	-0.422185	-0.011364	-0.647325	0.624164	0.475965	0.326977	-0.337763	-0.0817289	-0.0789861	0.326349	0.637251	0.186509	-0.360371	-0.852234	-0.16047	0.640739	0.437873	0.467992	-0.0229327	-1.31812	-0.780768	0.704482	0.782387	0.18876
251	-0.396364	-0.122447	-0.390284	-0.217719	0.192017	-0.13912	-0.00462082	-0.670326	-0.143693	-0.0384008	0.17297	0.205819	0.0682716	-0.21052	-0.00423678	0.387813	0.587489	0.0471242	0.0402984	-0.10603	0.0673635	-0.235478	0.629286	0.0517714	-0.217599	-0.458417	-0.359405	0.79062	0.234689	0.0701593	-0.505195	-0.450911	-0.119286	0.218961	0.468795	0.961701	-0.320568	-0.552895	-0.368621	0.0762731	0.210806	-0.0263225	0.181194	-0.583774	0.0883499	0.147078	-0.0435954	0.515678	-0.361613	-0.731842	-0.335932	-0.00619006	0.578516	0.671358	-0.258391	-0.256439	-0.59178	0.283971	0.137797	0.152499	-0.436936	-0.434436	0.0937187	0.433106	0.493559	0.360027	-0.171225	-0.558034	-0.509962	1.02984	0.491588	0.29745
252	0.126279	-0.532608	-0.036838	0.215003	0.272685	0.281792	-0.865903	-0.668678	-0.240458	0.280429	0.396822	-0.0348122	-0.477653	-0.624047	-0.616689	0.219679	0.164202	0.11506	-0.251594	-0.314042	-0.648162	0.241762	0.131252	-0.322213	-0.622525	-0.721982	-0.373834	0.356961	0.691025	0.324826	-0.440197	-0.714984	-0.480106	1.03663	0.355463	0.127891	-0.640231	-0.237974	-0.418886	-0.24708	0.329571	-0.397789	-0.343219	0.392272	0.016064	0.140221	0.0620139	0.17869	-0.21227	-0.474023	-0.802187	0.196335	0.508541	0.382062	-0.699518	-0.379837	-0.339209	0.0261431	0.99945	0.416197	-0.647683	-0.866273	-0.160474	0.401097	0.417308	0.551523	-0.253185	-0.330465	-0.143442	0.455393	0.876572	0.539395
253	-0.433945	-0.168989	0.0172459	0.288797	0.300688	0.343177	-0.238284	-0.458539	-0.629816	0.605194	0.643047	0.0261202	-0.0947138	0.133082	0.300897	0.212	0.0648707	0.26641	-0.190978	-0.365159	0.11664	-0.449643	0.522964	0.172002	-0.217678	-0.409161	-0.0805317	0.200446	0.651332	0.342971	-0.576539	-1.05388	0.054154	0.330782	1.04245	0.126995	0.233217	-0.0832819	-0.462858	0.140358	0.00662994	0.167644	-0.246593	-0.199501	-0.241794	0.379291	0.277187	-0.143881	-0.0927618	-0.409161	0.0514397	0.189336	0.513013	0.208102	-0.568702	0.121622	-0.155736	0.14705	0.515606	0.386206	-0.608175	-0.822212	-0.24098	0.218385	0.479945	-0.0384684	0.39651	-0.045645	-0.49366	0.138413	0.584289	0.476665
254	-0.275896	-0.389371	-0.57304	0.549202	0.0344554	-0.404486	0.202591	-0.311267	-0.266562	0.0611795	0.27655	0.404833	0.39148	-0.331354	0.944702	-0.118364	0.304787	0.0464481	-0.112127	0.0327001	-0.209653	-0.205359	-0.0326691	0.107523	-0.363509	-0.701383	0.0842261	0.780929	0.985791	0.311889	-0.489398	-0.372066	-0.480666	0.669896	1.02133	0.219531	0.110695	-0.337379	-0.271526	0.310659	0.112366	-0.357922	0.133592	-0.186165	-0.0994453	0.610404	0.273368	0.161872	-0.18132	-0.432594	-0.322966	0.234891	0.258173	0.196779	-0.188154	-0.249596	0.147361	0.224329	0.953364	0.521142	0.0682115	-1.34603	-0.556874	0.0572074	0.612014	0.0598393	-0.326568	-0.374019	0.132058	-0.154082	0.87432	-0.226632
255	0.128379	-0.379767	-0.240295	0.468656	0.0890369	-0.120623	0.0746759	-0.332902	-0.399663	0.353759	0.220182	0.168558	-0.0586708	-0.146984	-0.65678	0.0529606	-0.322359	-0.0229798	-0.255807	0.193626	0.337251	0.142232	0.256569	0.0187074	-0.604133	-0.599123	-0.0315842	0.41086	0.65691	0.7324	0.0116804	-0.660004	-0.55767	0.407212	-0.112212	0.427558	-0.355199	-0.458084	-0.407592	-0.228055	0.792127	0.108391	-0.300362	-0.705852	-0.752432	0.96415	0.108661	0.0254357	-0.131196	-0.597185	-0.548207	0.418965	0.470911	-0.0221688	-0.44699	-0.458644	-0.10288	0.146572	0.874027	0.37421	-0.203103	-0.417971	-0.400653	0.239255	0.401481	0.275576	0.164661	-0.88413	-0.450969	-0.123935	0.557934	0.694054
256	0.148884	-0.86696	-0.778373	0.0255316	0.43011	-0.0412523	-0.00347362	-0.737087	-0.086286	0.00374393	0.447409	-0.140108	0.230811	-0.308243	-0.438005	0.0949948	0.175559	0.0190594	-0.362425	-0.123684	0.0489241	-0.24323	0.0798913	-0.292038	-0.458558	-0.582025	-0.15956	0.565362	0.905595	0.638281	-0.327703	-0.408873	-0.0561489	-0.273275	1.04815	0.890044	-0.312676	-0.33873	-0.0140527	0.414422	0.862703	0.0632827	0.281384	-0.0116699	0.0975202	0.220346	-0.0412306	0.302078	-0.0964622	-0.49935	-0.244631	0.195868	0.973931	0.90574	-0.839691	-0.159335	-0.612957	0.397371	0.808627	0.580771	-1.14123	-0.636283	0.249412	0.0398025	0.687927	0.484515	-0.0242186	-0.498216	-0.459209	0.36739	0.61427	0.401045
257	-0.273938	-0.4279	-0.563343	0.042484	0.630451	0.345145	-0.191264	-0.360312	-0.682205	-0.261525	0.257433	-0.107064	-0.437573	0.13945	-0.401895	0.0445941	0.864605	0.767137	-0.195918	-0.264053	-0.554793	0.438243	0.0769601	0.452155	0.143498	-0.864939	0.0729974	0.168548	0.182459	0.442367	-0.0596711	-0.143986	-0.0298065	-0.326941	-0.150793	-0.366039	-0.271677	-0.224488	-0.349994	0.786288	0.726619	0.0442778	0.153469	-0.0374683	-0.32517	-0.0674095	0.0891981	0.182306	-0.0186691	-0.624139	-0.136265	0.26971	0.0976	0.118768	-0.254419	-0.612054	-0.259757	0.205012	0.330695	-0.00311737	-0.11376	-0.18114	-0.419815	0.185444	1.21375	0.00319099	-0.580904	-0.944197	-0.0583305	0.10067	0.621141	0.23768
258	0.0863945	-0.704383	-0.150176	0.514426	0.140734	0.582918	-0.000372434	-0.595922	-0.472719	0.15266	0.29088	0.569799	0.535426	0.0891959	-0.227035	-0.209824	0.0751694	0.140948	-0.171701	-0.236788	-0.65212	0.113166	0.337833	0.456869	-0.289305	-0.289462	0.192558	-0.029892	0.366264	-0.248393	0.112009	-0.554985	0.111845	0.336426	0.0859366	0.217196	-0.138857	-0.256774	-0.209445	-0.104925	-0.205138	-0.133655	-0.238958	-0.406845	-0.0265747	0.0639427	-0.111235	0.140694	-0.273587	-0.36651	-0.151507	0.113215	0.533901	0.02765	0.0642192	-0.961571	0.0826086	0.272762	0.10097	0.257553	-0.110204	-0.34091	-0.00717244	0.942559	0.523746	0.53527	0.0173895	-0.353798	0.0892344	0.0328467	0.288256	0.304299
259	-0.832972	-0.818559	-0.50863	-0.208471	0.433455	0.485123	0.106793	-0.19616	0.0374225	0.0596971	0.472401	0.492897	0.103317	-0.292154	0.141752	0.337041	0.23116	0.23326	-0.0782281	-0.480711	0.03016	-0.0685044	0.376578	0.519932	-0.0296629	-0.503351	0.464317	-0.265459	0.468284	0.38145	-0.683244	-0.435085	0.116469	0.489445	0.149294	0.578847	0.2819	-0.226638	0.196659	0.448376	0.17542	0.203711	-0.298704	0.02992	-0.28999	-0.15092	0.193685	0.163286	-0.329455	-0.00354456	-0.817137	0.133192	-0.039239	0.0130002	-0.478482	-0.530047	-0.671707	-0.0570248	0.920201	0.432125	-0.186911	-0.134125	-0.448209	0.153951	0.658169	0.317339	-0.337964	-0.335739	-0.224457	-0.190475	0.542529	-0.318611
260	-0.657228	-0.60216	-0.362028	0.0324187	0.269932	0.146213	-0.602218	-0.309846	-0.136024	0.446008	0.371295	0.00682909	-0.338818	-0.446394	0.102555	0.428939	0.815817	0.49292	-0.612285	-0.216583	-0.297774	0.448418	0.442593	-0.246903	-0.104772	-0.432307	-0.29578	0.0117294	0.719856	0.164107	0.197664	-0.647758	-0.0868227	-0.434037	0.099307	0.224573	-0.380687	-0.0120875	-0.506508	0.00504119	0.405953	0.650519	-0.130498	-0.416464	-0.443851	-0.0344282	-0.233187	0.0690783	-0.387063	-0.802209	-0.331039	0.375987	0.673855	0.463464	-0.205848	-0.152839	-0.8833	-0.0372276	0.811008	0.0340182	-0.251543	-0.424861	-0.515124	0.505491	0.285877	0.341902	0.505537	-0.236189	-0.219354	-0.230096	0.0212426	-0.056016
261	0.0205187	-0.838607	0.0111269	0.161407	0.422167	0.0533399	-0.375852	-0.548641	0.230317	0.0210686	0.176803	0.158211	-0.16971	0.0658778	0.0647712	-0.0377708	0.616388	0.10617	0.262695	0.193861	-0.462918	-0.115879	-0.170637	0.0527167	-0.39584	-0.46003	-0.476044	0.803361	0.61894	0.413985	-0.16018	-0.693625	-0.152681	-0.0907923	0.269676	0.212691	0.186204	-0.27161	0.379062	0.357885	0.574285	-0.172389	-0.458398	-0.837913	-0.362278	0.402239	0.245845	-0.0573113	-0.155959	-0.636544	-0.273084	0.0793523	0.14143	0.653079	0.0116852	-0.729275	-0.278852	0.912899	0.546018	-0.236205	0.196138	-0.475584	-0.29072	-0.0162243	0.772349	-0.338402	-0.589535	-0.580671	-0.113006	-0.364056	0.296473	0.145321
262	0.034277	-1.05689	-0.0108314	0.00578552	0.54215	0.00578678	-0.235852	-0.382005	-0.0869647	0.134257	0.45102	0.075108	0.261144	0.00921585	0.0720433	0.154343	0.403648	0.243634	0.0155144	0.0940659	-0.208955	0.0751836	-0.138821	0.194279	-0.433484	-1.11005	0.0264943	0.312208	0.115669	0.111403	-0.209635	-0.322295	-0.0771351	0.600859	0.643137	0.0926133	0.0842548	0.0744769	0.203054	-0.202357	0.463439	0.0998305	-0.461751	-0.434679	-0.113209	0.0493043	0.752568	0.551956	-0.528332	-1.08627	-0.502479	0.123897	0.569013	0.434992	-0.278734	-0.642272	0.131934	-0.145595	0.497937	0.387152	-0.168808	-0.612999	-0.268377	0.0104382	0.600262	0.90446	0.23081	-0.254713	-0.651534	0.0319979	0.565535	0.121068
263	0.229644	0.0287206	0.474323	0.337053	0.349973	0.143702	0.11926	-0.216695	-0.422044	-0.0511811	0.249332	0.467347	-0.162485	-0.243208	0.312208	0.939871	0.0984344	-0.0039954	0.139044	-0.904279	-0.332625	0.242335	0.743408	0.408149	-0.405483	-0.0756569	-0.353627	0.562016	0.657586	0.578439	-0.362588	-0.949973	-0.405256	0.0343365	0.44873	0.215	0.040495	0.0369353	-0.0228854	0.599291	0.0598658	-0.0679285	-0.49842	-0.21094	0.138354	0.0170826	0.935109	-0.00641579	-0.457901	-0.271725	-0.194616	0.432372	0.428249	0.147294	-0.179123	-0.863886	-0.395286	0.582289	0.210778	0.453286	-0.240601	-0.125659	-0.463079	0.237688	0.922657	0.42954	0.277481	0.0251603	-0.362826	-0.10117	0.589302	0.376382
264	-0.308555	-0.314796	0.0631008	0.314497	0.249539	-0.648983	-0.0722286	-0.0578587	0.454371	-0.109575	0.0207818	0.0504575	-0.181755	-0.0673113	-0.455268	-0.319253	-0.188947	0.150911	0.150288	0.144138	0.049909	0.449382	0.344153	0.185768	-0.265476	-0.378144	-0.257015	0.175166	0.583559	0.040549	0.0318931	-0.439883	-0.179456	-0.609584	0.194935	0.106243	-0.118546	-0.274647	-0.150067	0.514514	0.0223525	-0.398008	-0.227517	-0.442611	-0.501145	0.0118171	0.347107	0.0998722	-0.445665	-0.89412	-0.301332	0.273284	0.693978	-0.193016	-0.00966186	0.0475153	-0.108499	0.270949	0.469979	-0.22993	-0.0270596	-1.00559	-0.0154416	0.580474	0.844197	0.449052	-0.690312	-0.510557	-0.370789	0.124831	0.261973	0.152379
265	0.316396	-0.188875	-0.367162	0.248523	0.508829	0.391004	0.260757	-0.231959	-0.107728	0.562996	0.412938	0.479836	0.00726354	-0.431245	0.653911	0.389187	0.312114	0.213386	0.632875	-0.147593	0.164622	0.217034	0.198102	-0.110333	0.235603	-0.39141	-0.712041	0.299315	0.671451	0.33502	-0.25175	-0.67323	0.0917514	0.478653	0.818025	0.105955	0.0472699	-0.279073	-0.265077	0.327923	0.475181	0.452582	-0.233534	-0.438033	-0.300727	0.177004	-0.261497	0.726245	-0.489518	-0.239265	-0.29312	-0.134741	0.783293	0.705761	-0.0573166	-0.917181	-0.0271308	0.229792	-0.0372572	-0.389018	-0.235942	-0.935208	-0.401263	0.235667	0.907378	0.251386	-0.567867	-0.368174	-0.262769	0.169194	0.5475	0.319904
266	-0.251838	-0.671847	-0.308138	-0.0854586	0.35716	-0.130155	0.209624	-0.421847	-0.0909967	-0.0335618	0.279984	0.18722	-0.110318	-0.0859315	-0.417921	0.327811	0.00556013	-0.138949	-0.332781	-0.247353	0.168501	0.326273	0.388955	-0.186338	-0.154463	-0.500358	-0.381035	0.336399	0.510544	0.436195	0.00334348	-0.566286	-0.488153	-0.0713909	0.367906	0.492126	-0.0995398	-0.683222	-0.0778551	-0.0399725	0.164052	0.272794	-0.088923	-0.246549	-0.261281	0.197183	0.498191	0.334466	0.308687	-0.212153	-0.269059	0.346765	0.145239	0.97687	-0.714428	-0.484394	-0.116398	0.292239	0.627303	-0.442199	-0.245489	-0.570708	-0.860409	0.465202	1.07096	0.297211	0.0843548	-0.855896	-0.066324	0.283587	0.0112459	0.882419
267	0.239388	-0.528665	0.169219	0.31812	0.329323	-0.178576	-0.220345	-0.211645	0.119268	0.0883723	0.067542	-0.323968	0.0129779	-0.360868	-0.672914	0.298232	0.355146	0.426408	0.346255	-0.678182	-0.351483	0.143749	0.618843	0.133665	-0.139647	-0.656846	-0.193718	0.466504	0.602813	0.313376	-0.237644	-0.31279	-0.255933	-0.042379	0.910403	0.244183	-0.41872	-0.576072	-0.067738	0.0120859	0.712985	-0.354051	-0.418896	-0.385623	-0.154634	0.142669	-0.0101268	0.328135	-0.116703	0.321871	-0.352368	0.0275283	0.567293	0.470749	-0.296644	0.11654	-0.13357	0.394993	0.656688	0.432942	-0.351406	-0.59132	0.261654	0.313737	0.452184	0.410278	0.263694	-0.505083	-0.455819	0.357005	0.318709	0.0508131
268	0.259651	-0.371093	-0.630652	0.03533	0.0624226	0.394398	-0.0651892	-0.120661	-0.626964	0.0410684	0.663575	-0.0743252	-0.671754	-0.122201	-0.308095	-0.340956	0.663935	0.346817	-0.366065	-0.468371	-0.217209	0.248257	-0.0440639	0.139342	-0.00749987	-0.520115	-0.449285	0.147931	0.619818	0.270223	0.233895	-0.304782	-0.180559	0.240141	0.269317	0.832828	-0.0568201	-0.580656	-0.487514	0.222445	0.174323	-0.0286764	0.00898283	0.0279011	0.203799	0.0536731	0.318523	0.367058	-0.445394	-0.688146	-0.332284	0.490633	0.425589	0.192797	-0.309095	-0.952399	-0.5367	0.612397	0.540723	0.0721426	-0.40049	-0.333375	0.0363773	0.4408	-0.227766	0.0227418	-0.272877	-0.862268	0.170903	-0.142289	0.961612	0.437047
269	-0.454386	-0.430658	-0.177162	0.022874	0.260134	0.33254	-0.661072	-0.712003	-0.31236	0.249991	0.638049	0.437898	0.562382	0.12089	0.420346	0.269614	-0.0560228	-0.180951	-0.00000511572	0.306158	-0.288239	-0.0306797	0.201384	-0.0418907	-0.335766	-0.14675	0.0192698	0.0553728	0.543966	0.721049	-0.424267	-0.836712	-0.0491331	0.826032	0.590491	-0.15631	0.315794	-0.912102	-0.348172	0.48905	0.523854	0.137608	-0.0391096	-0.0205181	-0.290885	0.00752435	0.511917	0.109076	-0.214005	-1.02475	-0.3443	0.258389	0.801958	0.278071	0.0415301	-0.173125	-0.376627	0.98449	0.460934	0.550432	-0.0698018	-0.667456	-0.268158	0.210297	0.781083	0.0343395	-0.178486	-0.256366	-0.0862163	0.271829	0.335786	0.697164
270	-0.222587	-0.914914	-0.348052	0.104327	1.00713	0.232192	-0.450346	-0.228725	-0.278524	-0.0539633	0.705763	0.581078	-0.368494	0.479053	-0.0621848	0.128621	0.12813	-0.145843	-0.570451	0.00297028	-0.33836	-0.0272574	0.335962	0.33147	-0.182842	-0.321869	-0.49703	0.116591	0.684127	1.06606	-0.612585	-0.304178	-0.519188	-0.325792	0.328688	0.404708	-0.232501	0.325227	0.368997	0.25967	1.0294	0.407984	0.0222373	-0.540139	-0.23323	0.453921	-0.117814	0.28404	-0.67159	-0.966142	-0.430046	0.0164312	0.182446	0.424742	-0.544657	-0.997435	-0.569202	0.492223	0.283383	0.254149	-0.373262	-0.808754	-0.305384	1.0045	0.938446	0.92255	0.307099	-0.423655	-0.0280323	0.6021	1.21857	0.0941454
271	-0.334772	-0.49555	-0.0174359	-0.114438	0.46733	-0.275097	-0.58014	-0.587238	-0.331769	0.47026	0.220737	0.333705	-0.918176	-0.465373	-0.0342983	0.265033	0.46151	0.828513	-0.372588	-0.559958	0.368226	-0.200411	0.0826432	-0.00996931	-0.25748	-0.456289	-0.253052	0.319108	0.700474	0.573288	-0.195873	-0.639122	-0.654473	-0.0644985	0.643678	0.544838	0.075975	-0.72223	-0.00549942	-0.202182	0.188567	0.379164	-0.102076	-0.517578	0.244476	-0.0609091	0.317351	0.368445	-0.281398	-0.318802	-0.00424099	1.26059	0.480476	0.0320823	-0.166919	0.236924	-0.453079	0.0342455	-0.0374628	0.27625	-0.317662	-0.80698	-0.385945	-0.450611	0.178292	-0.165589	0.00467074	-0.501996	-0.374089	-0.108526	0.326707	0.628855
272	-0.433162	-0.778275	-0.0198251	0.424907	0.834181	0.289811	0.0524615	-0.523196	-0.180995	0.212302	0.341237	0.229361	0.0400244	0.00265199	0.183046	-0.0482312	-0.0696157	0.160852	-0.142202	-0.0326413	0.128159	0.27704	-0.101139	-0.312704	-0.504912	0.386596	-0.615534	0.331386	0.162368	0.250016	0.0396787	-0.200104	-0.0793969	0.247416	-0.227627	0.188666	0.0349752	-0.575954	-0.0825323	0.294698	-0.103216	0.330497	0.0438052	-0.653056	-0.289079	0.156621	0.661447	0.141212	0.00776784	-0.184555	-0.399169	0.519713	0.278727	-0.00853539	-0.194805	-0.843462	-0.269121	0.308471	0.536511	0.121853	-0.14106	-0.425151	0.0281544	0.855244	0.615951	-0.0772886	-0.7321	-0.505701	-0.112636	0.170323	0.547234	0.327993
273	-0.871081	-0.470027	-0.225183	0.426207	0.927819	-0.0241629	-0.0694846	-0.455417	-0.354152	-0.20721	0.451259	0.0802299	0.00801686	-0.0675993	0.224466	-0.388465	0.222665	-0.207576	-0.196807	-0.652493	0.342199	0.107531	0.440091	-0.230205	-0.153311	-0.336185	-0.550592	0.363321	-0.268053	0.484846	-0.210431	-0.182825	-0.417483	0.23044	0.445354	0.256242	-0.629945	-0.35929	-0.177644	-0.100567	0.000824533	-0.257595	0.0233213	-0.119016	-0.563772	-0.0512349	0.840065	-0.496013	-0.486487	-0.599455	-0.418146	0.639596	-0.295109	0.333757	-0.384051	-0.728496	-0.301366	-0.0138447	0.439264	0.471041	-0.39384	-0.834834	-0.158096	0.336288	0.0731055	0.488968	0.0731301	-1.06677	-0.555803	0.742422	0.258813	0.0890492
274	-0.41446	-0.190061	-0.00353602	0.186457	-0.00935366	-0.177079	-0.311605	-0.374155	-0.264922	0.184141	0.865009	0.225595	-0.461471	-0.0313991	-0.0589276	0.0682644	0.301883	0.118339	-0.206147	-0.328808	0.734098	-0.284229	-0.184376	0.632865	-0.341868	-0.867123	-0.718621	0.387033	0.169341	0.438587	-0.0486605	-0.823422	-0.336566	0.374216	0.405438	-0.104822	-0.107347	-0.214696	-0.642564	0.620186	-0.0171077	0.443243	-0.175057	-0.334845	0.255801	0.272804	0.573747	-0.392916	-0.428029	-0.199829	-0.112531	0.336728	0.795823	-0.0927753	0.223125	0.118962	-0.27961	-0.0103836	0.306379	0.388555	-0.515005	-0.680574	-0.18128	0.314422	0.109225	0.400715	-0.121358	-1.16167	-0.445259	0.672187	0.528439	0.159592
275	0.101603	0.157432	-0.340537	-0.154239	-0.0413289	0.073749	-0.14922	-0.38014	-0.674842	-0.052093	0.236056	0.465221	-0.233648	-0.350604	-0.112437	-0.303663	-0.410306	0.150446	-0.0955041	-0.16031	0.00284055	0.00628619	0.340476	0.162878	-0.484484	-0.213402	-0.479327	0.0290454	0.416608	0.169988	-0.203561	-0.33216	-0.119279	-0.142304	0.740036	0.53631	-0.405893	-0.560992	-0.0661282	0.101451	0.309165	0.782925	-0.131929	-0.253786	0.342565	-0.276885	-0.109122	0.413916	-0.110291	-0.670033	-0.614719	0.14629	0.641334	0.311145	-0.101289	-0.525384	-0.0165943	0.0930158	0.656553	0.0134964	-0.129007	-0.705976	0.0468812	0.186885	0.650231	0.536702	-0.812202	-0.615861	-0.331578	0.0660115	0.680756	0.410785
276	0.0619383	-0.286751	-0.183819	-0.174863	-0.144084	-0.00387046	0.317797	0.215553	-0.705852	0.0753796	0.18525	0.0562017	-0.23178	-0.412747	-0.302541	-0.257105	0.379269	-0.0818462	-0.585256	-0.172435	-0.57411	-0.1813	0.624575	0.340826	-0.742565	0.029252	-0.361514	0.0339972	0.566796	0.0421996	0.0419098	-0.224423	-0.187362	-0.439424	0.0744361	-0.154169	-0.329417	-0.334549	0.0725804	0.157246	0.134542	0.266795	0.141911	-0.488206	-0.128218	0.371053	-0.048768	-0.0595928	-0.30895	-0.372892	-0.157702	0.203745	-0.107415	0.208392	-0.356201	-0.413852	-0.673915	0.487544	0.345121	0.100509	-0.0365086	-0.761095	-0.272813	0.313111	-0.014031	0.428059	-0.462909	-0.401292	-0.386532	0.240158	0.575093	0.310998
277	0.00104461	-0.198197	-0.253361	0.193623	-0.111374	0.151733	-0.376638	-0.229701	-0.448395	0.0967067	0.00993571	0.9103	-0.100115	-0.650178	-0.221622	0.188198	0.33662	0.152723	0.251208	-0.551961	-0.0252731	-0.248842	-0.182815	0.285435	-0.298358	-0.468182	-0.0544634	0.206665	0.389774	-0.0227066	-0.288832	-0.499842	-0.510861	0.176487	0.649761	0.0668615	-0.287695	-0.670278	-0.0882337	0.373899	0.372772	-0.0913053	0.551602	-0.634518	0.12486	0.208414	0.362844	-0.0925603	-0.166035	-0.245967	-0.0845738	0.200883	0.6324	0.29304	0.348637	-0.46553	-0.634577	0.42382	0.357287	-0.263612	-0.130786	-0.678239	0.371882	0.340191	0.309327	0.33972	-0.224335	-0.25308	-0.257276	0.32165	0.888601	0.133003
278	-0.529579	-0.624918	0.399093	0.79118	0.137043	-0.381838	0.344181	-0.649292	0.127717	0.255649	0.156611	0.284449	0.0045714	-0.337384	-0.518449	0.264719	0.346748	0.139627	-0.547146	-0.306813	-0.130618	0.179567	0.610111	-0.00489209	-0.430208	-0.186575	0.156347	-0.303728	0.23469	0.130337	-0.415421	-0.357404	-0.545581	0.00284138	0.491216	0.321992	-0.343334	-0.232805	0.30536	0.177154	-0.1694	0.490118	-0.402846	-0.16196	-0.176868	0.243009	0.500509	0.263121	-0.404391	-0.173567	-0.0374738	-0.169076	0.21628	0.365079	-0.193773	-0.810167	-0.117575	0.270998	0.971206	0.232493	-0.127802	-0.183959	-0.652923	0.112129	0.269591	0.00252292	-0.547768	-0.30148	-0.302268	0.284617	0.496209	0.829455
