,toybin0000,toybin0001,toybin0002,toybin0003,toybin0004,toybin0005,toybin0006,toybin0007,toybin0008,toybin0009
253,0.804447,0.334315,0.80202,0.428429,0.659779,0.227124,0.325917,0.633393,0.246916,0.346428
254,-0.148018,-0.0901566,0.758168,0.775799,0.746652,0.962388,0.63086,0.301646,-0.054786,0.408929
255,0.737575,0.330031,0.862919,0.690445,0.275808,0.574736,0.138815,0.742415,-0.0664882,0.428528
256,0.123115,0.0883673,0.167772,0.426887,0.23884,0.579993,0.715148,0.232597,0.139931,0.568556
257,0.35351,0.109266,0.350183,0.695306,0.525774,0.707853,0.902168,0.932029,-0.269776,0.213901
258,0.217046,0.314101,0.718841,0.404586,0.63764,0.706946,0.171195,0.021079,0.394978,0.528441
259,0.704685,0.240262,0.31548,0.276365,0.0635174,0.620385,0.3328,0.808657,0.226893,0.458884
260,0.744405,0.332942,0.442708,0.303094,0.526031,0.532906,0.152655,-0.0263526,-0.00290609,0.320082
261,0.720802,-0.191944,0.619946,0.45181,0.347981,0.854974,0.724196,0.664801,-0.0807921,0.475335
262,0.00849134,0.401321,0.491565,0.536394,0.419863,0.334812,0.588598,0.716695,0.17523,0.547687
263,0.0128805,-0.13327,0.82375,0.488868,0.337446,0.26768,0.650419,0.722083,-0.0337416,0.219259
264,0.00696372,0.210075,0.493551,0.56289,0.805325,0.921769,0.103822,0.271114,-0.0136812,0.603118
265,0.686509,0.270336,0.598539,0.301929,0.856665,0.940835,0.443808,0.663124,0.102514,0.286628
266,0.0716901,0.399317,0.635183,0.814361,0.904989,0.429958,0.364479,0.548867,0.0357968,0.499918
267,0.702012,-0.122519,0.705046,0.511882,0.811973,0.709408,0.45671,0.602588,0.203805,0.0986803
268,0.841167,0.311159,0.848646,0.504057,-0.0650218,0.962369,0.675821,0.509754,-0.348902,0.641956
269,0.622536,-0.0527888,0.75542,0.518717,0.933953,0.626648,0.0226701,0.409161,0.531223,0.503794
270,0.0233105,0.14718,0.160696,0.626934,0.875843,0.747346,0.584053,0.724095,-0.0171207,0.906665
271,0.456268,0.323529,0.890826,0.737561,0.876306,0.972561,0.597063,0.539551,0.0912918,0.379627
272,0.384059,0.281571,0.94193,0.431872,-0.239554,0.995001,0.699304,0.308028,0.0539086,0.449929
273,0.151601,0.157173,0.608867,0.899089,0.804768,0.977974,0.293279,0.748199,0.200809,0.340689
274,0.51955,0.0794548,0.490255,0.839893,0.52698,0.987967,0.598562,0.280905,0.202713,0.429312
275,0.0615384,0.163044,0.969631,0.275423,0.605122,0.993396,0.365506,0.253215,-0.0503287,0.26819
276,0.415748,-0.24595,0.939521,0.692288,0.176001,0.843061,0.260514,0.649945,-0.0413959,0.130215
277,0.169574,-0.0385652,0.770728,0.272249,0.439274,0.996104,0.712362,0.291675,0.175983,0.426789
278,0.491063,0.492075,0.891023,0.861802,0.3331,0.993603,0.235195,0.79045,-0.139148,0.442305
279,0.441978,-0.112368,0.693074,0.836745,0.334106,0.999739,0.627789,0.186553,0.308189,0.0931078
280,0.465311,0.370329,0.834691,0.566657,0.479246,0.997065,0.133528,0.565358,0.0751322,0.664417
281,0.300554,0.298445,0.252144,0.436359,0.251784,0.94496,0.666673,0.272706,0.0608119,0.26037
282,0.256174,0.33894,0.822907,0.467434,0.503597,0.835342,0.480413,0.114687,0.11275,0.507868
283,0.442816,-0.0945967,0.363599,0.647114,0.230872,0.384563,0.528703,0.74303,-0.0100179,0.0956029
284,0.400542,0.227036,0.673082,0.847784,0.530451,0.777106,0.483783,0.200135,-0.0689273,0.441852
285,0.835739,-0.18077,0.696977,0.669919,0.213875,0.43718,0.577571,0.760747,-0.0987208,0.329739
286,-0.252164,0.184737,0.936487,0.493023,0.35776,0.669273,0.878581,0.27005,0.257529,0.13987
287,0.754166,-0.0797023,0.744012,0.346759,0.675953,0.573432,-0.0321177,0.607578,-0.152928,0.262088
288,0.234758,0.098782,0.483942,0.749976,0.37586,0.950398,0.894374,0.782539,0.283252,0.646542
289,0.612743,0.245455,0.632952,0.465049,0.365014,0.248995,0.44141,0.673343,0.0153705,0.086289
290,0.0128917,0.128247,0.454714,0.79372,0.36195,0.35146,0.519525,0.760821,0.0772651,0.215741
291,0.429232,-0.119199,0.487837,0.692815,0.384376,-0.144723,0.260572,0.131441,-0.286121,0.392067
292,0.241913,-0.140958,0.559262,0.678984,0.196115,0.604749,0.455717,0.902387,0.547128,0.425053
293,0.221575,-0.0757713,0.817286,0.263865,0.39918,0.952338,0.414939,0.690332,-0.224579,0.500285
294,0.13233,-0.434158,0.177276,0.788967,0.652826,0.92881,0.749547,0.581476,-0.383286,0.261451
295,0.461032,0.715639,0.855286,0.418625,0.0549651,0.818484,0.165107,0.38788,0.736846,0.576851
296,0.18551,-0.397443,0.224166,0.769621,0.471489,0.443268,0.705878,0.275449,-0.110523,0.161361
297,0.199205,0.695101,0.894385,0.283637,0.70986,0.817296,0.377494,0.713632,0.0602433,0.656599
298,0.459747,-0.130682,0.616311,0.406233,-0.0145467,0.751226,0.344154,0.792098,0.00177882,0.16005
299,0.267217,0.559447,0.687843,0.697815,0.0521173,0.67631,0.405234,0.319521,0.521985,0.224054
300,0.195598,0.471683,0.777828,0.691971,0.0521173,0.580985,0.332244,0.647968,0.444858,0.630662
301,0.682247,-0.213339,0.307491,0.414831,0.790431,0.596646,0.641336,0.666435,-0.0242547,0.285032
302,0.168012,0.660947,0.672091,0.701948,0.675303,0.764878,0.524349,0.471526,0.123318,0.498194
303,0.429376,0.26586,0.437614,0.578259,0.653237,0.462748,0.424299,0.457427,-0.122913,0.332136
304,-0.000571414,-0.00134805,0.598832,0.735406,0.527298,0.672433,0.573037,0.339204,0.391945,0.465467
305,0.77267,0.18703,0.509752,0.774419,0.228067,0.494276,0.799525,0.658553,-0.266954,0.507971
306,-0.0587733,-0.0934268,0.802937,0.83302,0.304815,0.898,0.240478,0.062757,-0.336049,0.0607977
307,0.179923,0.324392,0.727174,0.279508,0.483069,0.876226,0.672841,0.803707,0.473563,0.342134
308,0.677808,0.143366,0.790706,-0.0432185,0.527185,0.326857,0.200774,0.963468,0.50732,0.414298
309,-0.117972,0.274095,0.200782,0.331707,0.50293,0.884415,0.347028,0.984828,-0.0148094,0.587896
310,0.669337,-0.106255,0.804373,0.632116,0.840455,0.728157,0.58592,0.965499,0.109688,0.574714
311,0.177862,-0.0657175,0.533049,0.636036,-0.0123184,0.909736,0.933878,0.876179,-0.159606,0.53429
312,0.428454,0.179837,0.573293,0.820004,0.764558,0.359047,0.914504,0.93749,0.158824,0.349878
313,0.719361,0.0541414,0.519771,0.248801,0.558199,0.844679,0.662316,0.760413,0.0123843,0.368269
314,0.708059,0.18043,0.654689,0.941996,0.481419,0.809493,0.200821,0.597001,0.243307,0.375163
315,0.279527,0.0400412,0.405673,0.0345917,0.247533,0.421483,0.679433,0.396886,0.570716,0.485563
316,0.669426,0.244982,0.717231,0.979451,0.376209,0.843191,0.201788,0.907131,-0.221205,0.344178
317,-0.086475,0.154102,0.376892,0.803965,0.384186,0.920582,0.625428,0.960554,0.263817,0.657692
318,0.39716,0.155627,0.451405,0.787049,0.607676,0.925331,0.462862,0.768048,0.137534,0.0869326
319,0.315663,-0.00966277,0.550648,0.747638,0.486096,0.900917,0.624272,0.115786,-0.204593,0.236883
320,0.72529,0.0658195,0.705761,0.910527,0.526461,0.681549,-0.0824143,0.622977,-0.0795521,0.544519
321,-0.168853,0.147805,0.683893,0.863544,0.242913,0.724592,0.401688,0.673412,0.215529,0.165966
322,0.784887,0.0300298,0.927611,0.209677,0.349808,0.619852,0.8865,0.367739,-0.126111,0.683828
323,-0.0460153,0.520222,0.819679,0.735865,0.370384,0.743452,-0.0611013,0.220067,0.219221,-0.00609202
324,0.739921,-0.178794,0.475404,0.683674,0.416169,0.975417,0.390022,0.652567,0.134481,0.751927
325,0.809849,0.427385,0.623139,0.636744,0.72075,0.209999,0.490846,0.717249,-0.0345811,0.696657
326,-0.307997,0.210405,0.633916,0.661762,0.218082,0.931866,0.352682,0.18791,0.30545,0.395985
327,0.225918,0.227558,0.544384,0.614559,0.663345,0.296933,0.692048,0.269752,0.239333,0.247802
328,0.249152,0.0440487,0.709406,0.718619,0.742655,0.899694,0.383833,0.259904,-0.106737,0.489026
329,0.249289,0.253039,0.605912,0.456958,0.617321,0.861697,0.644788,0.474115,-0.159828,0.0414478
330,0.0837807,0.298241,0.961378,0.614758,0.625866,0.33494,0.632253,0.601693,-0.0160678,0.858535
331,0.376143,-0.0855746,0.860301,0.722698,0.124589,0.474414,0.229875,0.118482,0.145639,-0.212133
332,0.296084,-0.116961,0.239286,0.377534,0.644714,0.783293,0.209689,0.924023,0.167697,0.885053
333,0.373679,-0.0762803,0.151138,0.692086,0.4593,0.822706,0.662363,0.56345,0.300502,0.903041
334,0.280734,0.53771,0.909453,0.624039,0.470144,0.985697,0.538565,0.208863,0.0221681,0.886651
335,0.270628,0.085925,0.813087,0.86851,0.900378,0.820645,0.681699,0.723065,0.120163,0.0353812
336,0.370234,-0.0406393,0.507651,0.94041,0.876637,0.90377,0.197144,0.346257,0.215856,0.653616
337,0.330204,0.216034,0.734097,0.950395,0.871381,0.316981,0.702543,0.401701,-0.103718,0.714431
338,0.154847,-0.0181442,0.42305,0.370533,0.852405,0.525121,0.492731,0.485752,0.124149,0.0537411
339,0.443216,0.319216,0.765311,0.830002,0.4263,0.703955,0.275275,0.32928,-0.0587355,0.573768
340,0.231604,0.143726,0.816716,0.440601,0.617963,0.620133,0.573664,0.578471,0.212507,0.402555
341,0.607782,0.000300712,0.393493,0.707117,0.515427,0.547656,0.265189,0.180905,-0.0860231,0.793698
342,-0.0240938,0.235754,0.669495,0.663851,0.536209,0.809577,0.323882,0.679507,0.26027,0.386792
343,0.538242,0.171316,0.394484,0.762388,0.59666,0.786971,0.633946,0.948702,-0.182229,0.310857
344,0.0976737,-0.0742998,0.755548,0.723761,0.112475,0.295663,0.647901,0.0898362,-0.218555,0.349357
345,0.367899,-0.118872,0.747522,0.354294,0.429207,0.791725,0.294922,0.843628,0.176583,0.317364
346,-0.00880954,0.35281,0.304246,0.962737,0.099572,0.483171,0.659374,0.789212,0.116608,0.165395
347,0.280859,-0.07595,0.541294,-0.0352814,0.880564,0.872734,0.680853,0.21266,-0.190448,0.698904
348,0.389399,0.327826,0.572316,0.825714,0.884161,0.408912,0.229257,0.431361,-0.182295,0.0959275
349,0.285927,-0.0227859,0.362404,0.836044,0.928562,0.74369,0.655255,0.465852,-0.243712,0.388709
350,0.379587,0.276555,0.325155,0.324168,-0.134418,0.811845,0.224012,0.624887,0.278074,0.552863
351,0.243176,-0.220961,0.819826,0.858352,0.82603,0.533617,0.635642,0.364601,0.0413794,0.524889
352,0.308419,0.104442,0.629626,0.62407,0.255779,0.584618,0.59124,0.510909,-0.102648,0.507656
353,0.320434,0.181117,0.442857,0.40902,0.630772,0.351233,0.170264,0.373475,-0.128018,0.41992
354,0.195436,0.641609,0.695218,0.678879,0.701294,0.967243,0.622315,0.5823,0.267691,0.384966
355,0.646255,-0.0486891,0.626413,0.314933,0.34409,0.619638,0.788562,0.379746,0.258463,0.529327
356,-0.0279782,0.246035,0.677659,0.836112,0.174898,0.684464,0.470257,0.616422,-0.195914,0.426484
357,0.621009,0.0223845,0.82324,0.735322,0.579052,0.744792,0.537016,0.391879,-0.0378441,0.458574
358,0.0978269,0.22394,0.875369,0.704702,0.481229,0.645707,0.591755,0.448089,0.231485,0.527355
359,0.270888,0.460743,0.439225,0.603261,0.399276,0.795789,0.1468,0.338698,0.169969,0.285505
360,0.177521,0.0340319,0.731625,0.490564,0.0915316,0.811769,0.762981,0.727489,0.121714,0.435998
361,0.0825632,0.191749,0.660885,0.594731,0.591919,0.778947,0.240019,0.750756,0.579394,0.402025
362,0.579696,0.00421216,0.77679,0.704572,0.274066,0.426314,0.656859,0.146981,0.623183,0.310346
363,0.180641,0.588564,0.940374,0.625765,0.423848,0.833718,0.367887,0.726745,0.590258,0.46216
364,0.52535,-0.332333,0.208961,0.450936,0.50552,0.411291,0.554742,0.236594,0.284494,0.230936
365,0.0957402,-0.0973103,0.817915,0.713854,0.265692,0.769548,0.326291,0.545807,-0.133386,0.557215
366,0.501018,0.435774,0.690533,0.703758,0.492515,0.574836,0.429925,0.611007,0.28317,0.150598
367,0.341834,-0.403509,0.628259,0.378056,0.369483,0.595599,0.444155,0.671659,0.363153,0.308839
368,0.641758,0.159061,0.592718,0.711915,0.118117,0.405553,0.201101,0.58705,0.181352,0.453588
369,-0.0475437,0.254741,0.754277,0.340861,0.641427,0.563716,0.701907,0.494087,-0.276675,0.640138
370,0.611481,-0.0338462,0.773778,0.711527,0.0737516,0.666755,0.258657,0.502152,-0.0113876,0.129318
371,-0.165756,0.339657,0.729858,0.360136,0.463447,0.537634,0.593829,0.589166,0.194042,0.654352
372,0.71399,0.190085,0.290198,0.18477,0.607236,0.719826,0.52319,0.617701,0.0390118,0.849534
373,-0.0948865,0.382621,0.583976,0.838537,0.355292,0.700453,0.353374,0.624072,0.103439,0.13993
374,0.3808,-0.154573,0.580944,0.82342,0.414645,0.510711,0.514595,0.728437,0.0350508,0.426783
375,0.298046,0.777099,0.766917,0.649427,0.405022,0.192123,0.813272,0.900469,-0.0669725,0.257004
376,0.230467,0.90828,0.0489954,0.331718,0.316211,0.869197,0.0491918,0.873505,0.0829158,0.590523
377,0.429191,-0.482556,0.92594,0.497891,0.553435,0.600557,0.83356,0.210105,-0.0132991,0.0802181
378,0.47077,0.0338436,0.917389,0.836113,0.539066,0.65812,0.336387,0.597698,-0.138079,0.595457
379,0.39799,0.0760645,0.951921,0.803827,0.671976,0.599932,0.567618,0.367625,-0.349267,0.241429
380,0.251702,0.431436,0.979912,0.550745,0.0372816,0.716756,0.856354,0.496764,0.366219,0.943219
381,0.349571,-0.509022,0.992028,0.699954,0.730237,0.49878,0.0760467,0.331681,-0.284767,0.879804
382,0.323208,-0.160422,0.913072,0.853092,0.403617,0.495083,0.764918,0.20135,0.395443,-0.302474
383,0.326468,-0.116881,0.661707,0.481876,0.502697,0.670104,0.380723,0.508187,-0.156168,0.909316
384,0.629501,0.399704,0.415077,0.77144,0.648753,0.821911,0.478795,0.472401,0.282256,0.968123
385,0.199122,-0.158681,0.622302,0.339098,0.425093,0.543266,0.39979,0.488961,-0.320325,0.181812
386,0.205618,0.357451,0.916107,0.734525,0.682491,0.801995,0.25714,0.55495,0.21356,0.578282
387,0.476365,0.155602,0.0882099,0.368294,0.039256,0.761768,0.682638,0.713463,-0.0107829,0.306758
388,0.1408,0.0459893,0.909282,0.827387,0.746478,0.687514,0.545035,0.196158,0.0395545,0.251406
389,0.544028,0.0968378,0.89779,0.872866,0.129213,0.741272,0.845773,0.443354,-0.0180842,0.305641
390,0.320744,0.220246,0.330049,0.594138,0.721395,0.55033,0.621512,0.305405,-0.194948,0.00399408
391,0.621818,0.0987783,0.827759,0.577713,0.741351,0.832651,0.383967,0.512143,0.359863,0.0937009
392,0.103666,0.14116,0.888431,0.569841,0.53836,0.699437,0.568308,0.351551,0.205476,0.498206
393,0.256267,0.0039478,0.721681,0.555804,0.205327,0.511961,0.841032,0.464251,-0.17672,0.580517
394,0.423896,-0.000931348,0.665706,0.938768,0.717639,0.439807,0.684404,0.560644,0.277728,0.537788
395,0.359063,0.0959574,0.685953,0.340007,0.855873,0.56142,0.422607,0.199747,0.154116,0.201512
396,0.281171,0.169852,0.562336,0.470169,0.622713,0.704399,0.528918,0.511638,-0.0481441,0.709682
397,0.426473,0.254947,0.534619,0.593871,0.336665,0.526686,0.273388,0.214284,0.546841,0.0174876
398,0.271084,0.0636565,0.830509,0.556747,0.436055,0.75886,0.7197,0.684997,0.467179,0.716626
399,-0.32238,0.194836,0.8979,0.563203,0.331576,0.48831,0.568123,0.688036,-0.018388,0.0629927
400,0.793064,0.189679,0.204893,0.748342,0.767052,0.694542,0.804338,0.155131,0.14379,0.829367
401,-0.124791,0.0953488,0.906569,0.82501,0.649068,0.877037,0.172434,0.723836,-0.10076,0.557644
402,0.0622158,0.16439,0.379905,0.207204,0.325428,0.348952,0.767147,0.13558,0.561796,0.73443
403,0.618299,0.133261,0.777522,0.661625,0.620685,0.90969,0.0472414,0.467048,0.483508,0.789744
404,0.369614,0.463154,0.854965,0.334094,0.388483,0.953096,0.640798,0.567357,-0.372219,0.583014
405,0.218143,-0.147904,0.30225,0.779357,0.870083,0.325457,0.272341,0.634097,0.353274,0.722595
406,0.301957,0.403565,0.775654,0.91249,0.85221,0.868417,0.600998,0.3106,0.00506159,0.34621
407,0.310116,0.11825,0.336108,0.317631,0.885393,0.519188,0.483722,0.516014,-0.312196,0.543217
408,0.162954,0.0950868,0.845113,0.760848,0.819477,0.727728,0.453036,0.431587,0.506249,0.807763
409,0.469143,-0.00351509,0.377388,0.361,0.860469,0.60636,0.456409,0.467587,-0.175827,0.264059
410,0.153488,0.281935,0.809065,0.573907,0.410434,0.733487,0.923121,0.557392,0.362488,0.481107
411,0.059166,0.372956,0.42627,0.510566,0.340279,0.422184,0.744703,0.553837,-0.0986403,-0.115277
412,0.546617,-0.210734,0.586157,0.436801,0.423045,0.150334,0.656757,0.632854,0.227179,0.447229
413,0.395145,0.0417614,0.592046,0.711949,0.525115,0.949181,0.510402,0.241696,-0.0811703,0.426497
414,0.23905,0.0304115,0.630815,0.296616,0.275041,0.196794,0.711648,0.382352,0.0481875,0.379303
415,0.23905,0.256426,0.520603,0.828082,0.692625,0.893666,0.444525,0.530384,0.354175,0.216606
416,0.116268,-0.134923,0.671986,0.878669,0.60473,0.655785,0.890521,0.497288,-0.0341856,0.564399
417,0.407362,0.130202,0.571756,0.947367,0.719382,0.438356,0.625754,0.620625,-0.0298707,0.508136
418,0.276743,0.401091,0.513498,0.391302,-0.00637363,0.896158,0.25276,0.648553,-0.0268585,0.91048
419,0.186315,0.0006684,0.582357,0.686799,0.696506,0.913328,0.472814,0.623944,-0.228877,0.685339
420,0.232222,-0.14388,0.490964,0.516842,-0.041961,0.9495,0.530117,0.470871,0.217784,0.130626
421,0.71352,0.45048,0.648036,0.972897,0.761242,0.730653,0.414191,0.475128,-0.00410195,0.693925
422,0.576907,-0.0055584,0.415578,0.700538,0.621337,0.609083,0.510348,0.644423,-0.497994,0.229481
423,0.197838,0.229438,0.480682,0.542014,0.125267,0.610648,0.499365,0.7785,0.269856,0.503773
424,0.44618,0.162697,0.718235,0.671257,0.728772,0.607276,0.316516,0.164665,0.115715,0.440014
425,0.524027,0.0926072,0.774893,0.199828,0.741171,0.598376,0.723519,0.297491,0.00228831,0.0701707
426,0.706603,0.0191291,0.267505,0.858587,0.0106236,0.718232,0.578445,0.600524,0.146439,0.661076
427,0.113457,0.194237,0.869413,0.32766,0.774519,0.627747,0.470145,0.27609,-0.0119294,0.238932
428,0.387963,0.0838256,0.95744,0.643488,0.558638,0.647059,0.711526,0.784015,0.148635,0.356401
429,0.11024,0.0943932,0.512486,0.494112,0.441041,0.609725,0.159395,0.369974,-0.0947462,0.665767
430,0.248594,0.200112,0.739514,0.416806,0.471473,0.541082,0.586621,0.566782,0.174813,0.304752
431,0.00543068,0.511594,0.545131,0.698309,0.197873,0.684963,0.568479,0.636514,0.148696,0.473737
432,0.688713,0.0469519,0.89681,0.617572,0.542354,0.615059,0.444262,0.344083,0.0781199,0.580341
433,-0.104534,0.183968,0.170208,0.370429,0.288798,0.74052,0.613426,0.554236,0.307332,0.487451
434,0.638375,0.188746,0.962496,0.945212,0.261434,0.810945,0.180443,0.411951,-0.190698,0.0797036
435,0.148027,-0.0103549,0.973064,0.896121,0.579463,0.97434,0.438688,0.828281,-0.0741651,0.827858
436,0.528619,0.260129,0.987199,0.478659,0.743372,0.914299,0.532961,-0.180155,0.212769,-0.0619864
437,0.123944,-0.148346,0.984898,0.82738,0.0179548,0.89327,0.388022,0.919485,0.0948455,0.763865
438,0.157322,0.409195,0.584565,0.244977,0.701386,0.6701,0.551736,0.945585,0.518369,0.509352
439,0.283202,-0.181819,0.405096,-0.118641,0.0664908,0.741913,0.339768,0.838159,-0.325252,0.216572
440,0.597086,0.417262,0.7896,0.840782,0.648031,0.78214,0.490709,0.985704,0.0881486,0.529368
441,0.431184,-0.0396477,0.851507,0.243851,0.34685,0.449399,0.465035,0.438368,0.0747422,0.2595
442,0.409455,-0.217051,0.938927,0.800744,0.374765,0.495985,0.385882,0.699207,0.0895158,0.622113
443,0.0203413,0.0851733,0.899706,0.105187,-0.0113023,0.864849,0.124838,0.397329,0.179773,0.643125
444,0.597839,0.359912,0.305188,0.881146,0.650766,0.757472,0.71313,0.649301,0.460823,0.258888
445,0.597839,0.0464489,0.20978,0.416562,0.40527,0.579012,0.591506,0.212822,0.226054,0.403856
446,0.407363,0.23512,0.844948,0.775493,0.360472,0.461352,0.0286113,0.491494,0.275189,0.497938
447,0.326563,0.1027,0.3547,0.544927,0.0639761,0.867157,0.78282,0.888382,0.133679,0.321167
448,0.470024,0.12957,0.842028,0.477227,0.787822,0.486486,0.716229,0.130107,-0.0270344,0.65801
449,0.625751,0.353238,0.903029,0.689233,0.665771,0.277297,0.229665,0.431037,0.143765,0.287592
450,0.679253,-0.0138161,0.828339,0.535731,0.87113,0.96102,0.661735,0.588666,-0.102214,0.76694
451,0.4185,0.263553,0.22956,0.655323,-0.0473612,0.442911,0.861777,0.452699,-0.208246,0.941321
452,0.344995,-0.00194153,0.896848,0.871214,0.726116,0.987841,0.62985,0.54533,0.213386,0.681393
453,0.389936,-0.266431,0.143067,0.897002,0.645987,0.768586,0.549065,0.374295,-0.171402,0.164121
454,0.165761,0.0840878,0.88412,0.930352,0.0811864,0.796752,0.380061,0.746857,0.357828,0.575932
455,0.209043,0.196814,0.922067,0.947713,0.0563697,0.749972,0.573903,0.142284,-0.365536,0.522447
456,0.498506,0.258124,0.258881,0.0340176,0.72923,0.723876,0.197801,0.883035,0.498591,0.0554301
457,0.256844,0.0177797,0.967643,0.782833,0.208574,0.813989,0.851465,0.269021,-0.165973,0.668692
458,-0.125386,-0.303953,0.767994,0.370061,0.732863,0.703219,0.674156,0.60309,0.329039,0.0621282
459,0.568464,0.508129,0.895279,0.747209,0.855085,0.363224,0.249554,0.619025,0.19151,0.619582
460,0.17181,0.523098,0.354842,0.427736,0.292298,0.952965,0.455674,0.650385,-0.603402,0.37645
461,0.0887957,-0.206052,0.441198,0.673117,0.514964,0.173079,0.443532,0.203503,-0.195959,0.412688
462,0.266509,0.037482,0.530415,-0.0844846,0.525965,0.95126,0.583766,0.478439,0.317436,0.313989
463,0.781482,0.0586272,0.579205,0.221148,0.267518,0.615698,0.747752,0.289174,-0.229509,0.387309
464,0.804086,0.227853,0.66189,0.327589,0.453742,0.693898,0.147816,0.464381,0.0262265,0.495107
465,0.259568,0.316872,0.75446,0.8777,0.358455,0.553906,0.940317,0.546037,0.137701,0.910492
466,0.491997,-0.0690831,0.750108,0.843825,0.516902,0.731262,0.0787056,0.710711,-0.0927533,0.321468
467,0.86474,0.067467,0.902565,0.962197,0.278402,0.494757,0.669762,0.450682,0.157696,0.465053
468,0.0630363,0.178909,0.105879,0.410007,0.541575,0.897493,0.392553,0.45655,0.0277711,0.184353
469,0.481483,0.381786,0.901793,0.696735,0.19968,0.741306,0.379446,0.455654,0.0772157,0.507419
470,0.228785,0.021992,0.903668,0.400888,0.360553,0.344027,0.45607,0.780519,0.643563,0.0475296
471,0.0518411,0.233396,0.128381,0.751121,0.406246,0.8634,0.444086,0.145691,0.333834,0.543418
472,0.140126,0.111273,0.94373,0.406503,0.114624,0.548392,0.439996,0.240726,0.572784,0.205725
473,0.277575,0.154435,0.0179694,0.544543,0.614316,0.684413,0.46636,0.693855,-0.0042112,0.478991
474,0.344802,-0.316183,0.636417,0.624256,0.28482,0.559998,0.320457,0.470035,-0.0403996,0.395856
